0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
AC20-0015759,CT,0,0,0,0,10/4/20 22:17,5100 S HIMALAYA ST,,Centennial,CO,80015,10,CT_CT,-104.7542902,39.62350683,,,,,3,,,B73,10/10/20 16:34,,1,1,7,0,Y,0,,,0,3,36,,36,3,4,3,2,DRY,3,NONE,,,,,,,,,3,1,N,CARELESS DRIVING,,0,1,0,0,B,3,A,1,A,0,1,0,0,,,,,,,,,1,1,1,0,0,Y,9,1,1,40,40,17,Careless Driving,,NONE,,,ORIGINAL REPORT,"<p>AC20-0015759 - 10/10/2020<br />M. HURWITZ #20029<br /><br />On 10/04/2020, at approximately 2224 hrs, I responded to a reported single-vehicle traffic collision on S Himalaya St and E Chenango Ave. A refused RP stated that a vehicle had crashed ""at the S curve"" on Himalaya St, just south of Chenango. This RP said a person, unknown if male or female, had gotten out of the vehicle's driver seat and began to walk northbound on S Himalaya St. Deputy Gryniewicz, and I arrived 2230 hrs.</p><p>Deputy Gryniewicz began to try to find the driver who had fled the accident scene. I immediately went to the vehicle and found it to be unoccupied. It was a gray Chevrolet Traverse CO/1837070 - Temp. The car was facing south in northbound lanes. The car was in both the number one and number two lanes. There was damage to a retaining wall located on the east side of S Himalaya St. The vehicle was leaning partially against the retaining wall. There were no keys in the ignition, and the vehicle was locked. I noticed moderate damage to the left front fender and bumper. There was also minor damage to the hood of the vehicle. There was no airbag deployment in the car. As I walked around the vehicle, I saw that the rear tires were pointed in towards each other.<br /><br />Deputy Gryniewicz, as well as several other deputies, returned to the crash scene, after not being able to find the driver of the vehicle. 1st Class Towing was advised and responded to the scene. After 1st Class Towing arrived, an individual walked up to our patrol cars. The person, identified by there Colorado Drivers License as JASSIR, SALVADOR - 07/14/1989, stated he was driving the vehicle north on S Himalaya St when he ""lost control"" and slammed into the wall. Salvador could not give me any clear description of what ""losing control"" meant. I asked Salvador if he had been drinking, to which he replied no. I asked Salvador if he would be willing to participate in voluntary Standard Field Sobriety Maneuvers. He did. Salvador completed all maneuvers appropriately, and there were no signs of alcohol intoxication on his person. I issued Salvador a citation for Careless Driving and Fleeing the Scene of a Crash.&nbsp;<br /><br />Nothing further.&nbsp;<br /><br />AC20-0015759 - 10/10/2020<br />M. HURWITZ #20029</p>"
AC20-0015936,CT,0,0,0,0,10/7/20 12:43,10900 E BRIARWOOD AVE,,Centennial,CO,80112,10,CT_CT4_41_4107,-104.8617872,39.59058621,,,,,3,,,T85,10/7/20 12:43,,1,2,4,0,,0,,,0,1,8,,8,3,4,4,2,DRY,1,NONE,,,,,,,,,3,1,N,Failed to yield ROW,278,0,1,0,0,B,1,A,1,A,0,0,0,0,,,,,,,,,1,1,2,0,0,,5,1,5,35,5,3,NO APPARENT CONTRIBUTING FACTOR,,,,,,V1 was pulling out of the parking lot of 10900 E Briarwood Ave when V2 was E/B on E Briarwood Ave in lane 2. V1 pulled forward to make a left turn and pulled in front of V2. The front of V2 collided with the front left wheel of V1. No injury.
AC20-0015936,CT,0,0,0,0,10/7/20 12:43,10900 E BRIARWOOD AVE,,Centennial,CO,80112,10,CT_CT4_41_4107,-104.8617872,39.59058621,,,,,3,,,T85,10/7/20 12:43,,1,2,4,0,,0,,,0,1,8,,8,3,4,4,2,DRY,1,NONE,,,,,,,,,4,1,Y,,,0,3,,,B,1,A,1,A,0,,,0,,,,,,,,,1,1,2,0,0,,5,1,5,35,5,3,NO APPARENT CONTRIBUTING FACTOR,,,,,,V1 was pulling out of the parking lot of 10900 E Briarwood Ave when V2 was E/B on E Briarwood Ave in lane 2. V1 pulled forward to make a left turn and pulled in front of V2. The front of V2 collided with the front left wheel of V1. No injury.
AC20-0015936,CT,0,0,0,0,10/7/20 12:43,10900 E BRIARWOOD AVE,,Centennial,CO,80112,10,CT_CT4_41_4107,-104.8617872,39.59058621,,,,,3,,,T85,10/7/20 12:43,,1,2,4,0,,0,,,0,1,8,,8,3,4,4,2,DRY,1,NONE,,,,,,,,,3,2,N,,,0,1,0,0,B,1,A,1,A,0,0,0,0,,,,,,,,,2,1,2,0,0,Y,9,3,1,35,35,0,NO APPARENT CONTRIBUTING FACTOR,,,,,,V1 was pulling out of the parking lot of 10900 E Briarwood Ave when V2 was E/B on E Briarwood Ave in lane 2. V1 pulled forward to make a left turn and pulled in front of V2. The front of V2 collided with the front left wheel of V1. No injury.
AC20-0015936,CT,0,0,0,0,10/7/20 12:43,10900 E BRIARWOOD AVE,,Centennial,CO,80112,10,CT_CT4_41_4107,-104.8617872,39.59058621,,,,,3,,,T85,10/7/20 12:43,,1,2,4,0,,0,,,0,1,8,,8,3,4,4,2,DRY,1,NONE,,,,,,,,,4,2,N,,,0,3,,,B,1,A,1,A,0,,,0,,,,,,,,,2,1,2,0,0,Y,9,3,1,35,35,0,NO APPARENT CONTRIBUTING FACTOR,,,,,,V1 was pulling out of the parking lot of 10900 E Briarwood Ave when V2 was E/B on E Briarwood Ave in lane 2. V1 pulled forward to make a left turn and pulled in front of V2. The front of V2 collided with the front left wheel of V1. No injury.
AC20-0015946,CT,0,0,0,0,10/7/20 14:52,E ARAPAHOE RD,S PINEY CREEK CIR,Centennial,CO,80016,10,R611,-104.772386,39.595021,,,,,3,,,T85,10/7/20 14:52,,1,3,7,0,,0,,,0,1,7,,7,3,4,2,2,DRY,1,NONE,,,,,,,,,4,1,N,,,0,3,,,B,1,A,1,A,0,,,0,,,,,,,,,1,1,1,0,0,N,8,7,1,45,40,17,NO APPARENT CONTRIBUTING FACTOR,,,,,,"V1, V2, &amp; V3 were all W/B in lane #2 of E. Arapahoe Rd near the intersection with S. Piney Creek Cir. V1 rear ended V2 causing severe damage to the rear of V2 and shoved V2 into V3. D1 spoke Spanish and did not explain why he rear ended V2."
AC20-0015946,CT,0,0,0,0,10/7/20 14:52,E ARAPAHOE RD,S PINEY CREEK CIR,Centennial,CO,80016,10,R611,-104.772386,39.595021,,,,,3,,,T85,10/7/20 14:52,,1,3,7,0,,0,,,0,1,7,,7,3,4,2,2,DRY,1,NONE,,,,,,,,,4,1,N,,,0,4,,,B,1,A,1,A,0,,,0,,,,,,,,,1,1,1,0,0,N,8,7,1,45,40,17,NO APPARENT CONTRIBUTING FACTOR,,,,,,"V1, V2, &amp; V3 were all W/B in lane #2 of E. Arapahoe Rd near the intersection with S. Piney Creek Cir. V1 rear ended V2 causing severe damage to the rear of V2 and shoved V2 into V3. D1 spoke Spanish and did not explain why he rear ended V2."
AC20-0015946,CT,0,0,0,0,10/7/20 14:52,E ARAPAHOE RD,S PINEY CREEK CIR,Centennial,CO,80016,10,R611,-104.772386,39.595021,,,,,3,,,T85,10/7/20 14:52,,1,3,7,0,,0,,,0,1,7,,7,3,4,2,2,DRY,1,NONE,,,,,,,,,3,1,N,Careless Driving,141,0,1,0,0,B,1,A,1,A,0,0,0,0,,,,,,,,,1,1,1,0,0,N,8,7,1,45,40,17,NO APPARENT CONTRIBUTING FACTOR,,,,,,"V1, V2, &amp; V3 were all W/B in lane #2 of E. Arapahoe Rd near the intersection with S. Piney Creek Cir. V1 rear ended V2 causing severe damage to the rear of V2 and shoved V2 into V3. D1 spoke Spanish and did not explain why he rear ended V2."
AC20-0015946,CT,0,0,0,0,10/7/20 14:52,E ARAPAHOE RD,S PINEY CREEK CIR,Centennial,CO,80016,10,R611,-104.772386,39.595021,,,,,3,,,T85,10/7/20 14:52,,1,3,7,0,,0,,,0,1,7,,7,3,4,2,2,DRY,1,NONE,,,,,,,,,3,2,N,,,0,1,0,0,B,1,A,3,F,0,0,0,0,,,,,,,,,2,1,1,0,0,Y,5,7,3,45,0,0,NO APPARENT CONTRIBUTING FACTOR,,,,,,"V1, V2, &amp; V3 were all W/B in lane #2 of E. Arapahoe Rd near the intersection with S. Piney Creek Cir. V1 rear ended V2 causing severe damage to the rear of V2 and shoved V2 into V3. D1 spoke Spanish and did not explain why he rear ended V2."
AC20-0015946,CT,0,0,0,0,10/7/20 14:52,E ARAPAHOE RD,S PINEY CREEK CIR,Centennial,CO,80016,10,R611,-104.772386,39.595021,,,,,3,,,T85,10/7/20 14:52,,1,3,7,0,,0,,,0,1,7,,7,3,4,2,2,DRY,1,NONE,,,,,,,,,3,3,N,,,0,1,0,0,B,1,A,1,A,0,0,0,0,,,,,,,,,3,1,1,0,0,,9,7,3,45,0,0,NO APPARENT CONTRIBUTING FACTOR,,,,,,"V1, V2, &amp; V3 were all W/B in lane #2 of E. Arapahoe Rd near the intersection with S. Piney Creek Cir. V1 rear ended V2 causing severe damage to the rear of V2 and shoved V2 into V3. D1 spoke Spanish and did not explain why he rear ended V2."
AC20-0015996,CT,0,0,0,0,10/8/20 13:03,E Arapahoe Rd ,S.Peoria St,Centennial,CO,80112,10,R11,-104.848089,39.595071,,,,,2,88,,T82,10/8/20 13:03,,1,2,4,0,,0,,,0,1,7,,7,3,1,1,2,DRY,1,NONE,,,,,,,,,4,2,Y,,,0,4,,,E,1,A,1,A,0,,,,,,,,,,,,2,1,3,0,0,,5,3,2,55,5,0,NO APPARENT CONTRIBUTING FACTOR,,NONE,,,ORIGINAL REPORT,V2 and V1 were both in the number one lane. V2 began to slow and V1 contacted V2 in the rear. V1 then pulled in front of V2 and turned south onto S. Peoria St. The passenger of V2 stated the vehicle was a silver sedan with CO license plate OVO703. She believes she could identify the driver of the vehicle.&nbsp;
AC20-0015996,CT,0,0,0,0,10/8/20 13:03,E Arapahoe Rd ,S.Peoria St,Centennial,CO,80112,10,R11,-104.848089,39.595071,,,,,2,88,,T82,10/8/20 13:03,,1,2,4,0,,0,,,0,1,7,,7,3,1,1,2,DRY,1,NONE,,,,,,,,,4,2,N,,,0,3,,,B,1,A,1,A,0,,,,,,,,,,,,2,1,3,0,0,,5,3,2,55,5,0,NO APPARENT CONTRIBUTING FACTOR,,NONE,,,ORIGINAL REPORT,V2 and V1 were both in the number one lane. V2 began to slow and V1 contacted V2 in the rear. V1 then pulled in front of V2 and turned south onto S. Peoria St. The passenger of V2 stated the vehicle was a silver sedan with CO license plate OVO703. She believes she could identify the driver of the vehicle.&nbsp;
AC20-0015996,CT,0,0,0,0,10/8/20 13:03,E Arapahoe Rd ,S.Peoria St,Centennial,CO,80112,10,R11,-104.848089,39.595071,,,,,2,88,,T82,10/8/20 13:03,,1,2,4,0,,0,,,0,1,7,,7,3,1,1,2,DRY,1,NONE,,,,,,,,,3,2,N,,,0,1,0,0,B,1,A,1,A,0,0,0,0,,,,,,,,,2,1,3,0,0,,5,3,2,55,5,0,NO APPARENT CONTRIBUTING FACTOR,,NONE,,,ORIGINAL REPORT,V2 and V1 were both in the number one lane. V2 began to slow and V1 contacted V2 in the rear. V1 then pulled in front of V2 and turned south onto S. Peoria St. The passenger of V2 stated the vehicle was a silver sedan with CO license plate OVO703. She believes she could identify the driver of the vehicle.&nbsp;
AC20-0016033,CT,0,0,0,0,10/9/20 7:19,S PARKER RD ,E LAKE AVE,Centennial,CO,80015,10,R464,-104.810498,39.61036,,600,F,N,2,83,,T84,10/9/20 7:19,,1,3,6,0,N,0,N,0,0,1,7,,7,3,3,1,1,DRY,1,NONE,,,,,,,,,4,1,N,,,0,3,,,B,1,A,3,F,0,,,0,,,,,,,,,1,1,2,0,0,Y,5,1,1,55,60,13,NO APPARENT CONTRIBUTING FACTOR,,NONE,,,,"<p>TUs 2 &amp; 3 BOTH STOPPED IN TRAFFIC #1 LANE N/B PARKER RD, STOPPED FOR RED LIGHT AHEAD.&nbsp; TU1 N/B, FAILED TO OBSERVE TRAFFIC AHEAD HAD STOPPED.&nbsp; TU1 COLLIDED WITH TU2, KNOCKING TU2 INTO TU3.&nbsp;&nbsp;</p><p>NO INJURIES REPORTED ON-SCENE.</p>"
AC20-0016033,CT,0,0,0,0,10/9/20 7:19,S PARKER RD ,E LAKE AVE,Centennial,CO,80015,10,R464,-104.810498,39.61036,,600,F,N,2,83,,T84,10/9/20 7:19,,1,3,6,0,N,0,N,0,0,1,7,,7,3,3,1,1,DRY,1,NONE,,,,,,,,,3,1,N,FOLLOWING TOO CLOSELY,142,0,1,0,0,B,1,A,3,F,0,0,0,0,,,,,,,,,1,1,2,0,0,Y,5,1,1,55,60,13,NO APPARENT CONTRIBUTING FACTOR,,NONE,,,,"<p>TUs 2 &amp; 3 BOTH STOPPED IN TRAFFIC #1 LANE N/B PARKER RD, STOPPED FOR RED LIGHT AHEAD.&nbsp; TU1 N/B, FAILED TO OBSERVE TRAFFIC AHEAD HAD STOPPED.&nbsp; TU1 COLLIDED WITH TU2, KNOCKING TU2 INTO TU3.&nbsp;&nbsp;</p><p>NO INJURIES REPORTED ON-SCENE.</p>"
AC20-0016033,CT,0,0,0,0,10/9/20 7:19,S PARKER RD ,E LAKE AVE,Centennial,CO,80015,10,R464,-104.810498,39.61036,,600,F,N,2,83,,T84,10/9/20 7:19,,1,3,6,0,N,0,N,0,0,1,7,,7,3,3,1,1,DRY,1,NONE,,,,,,,,,3,2,N,,,0,1,1,0,B,1,A,1,A,0,0,0,0,,,,,,,,,2,1,1,0,0,Y,5,1,3,55,0,0,NO APPARENT CONTRIBUTING FACTOR,,NONE,,,,"<p>TUs 2 &amp; 3 BOTH STOPPED IN TRAFFIC #1 LANE N/B PARKER RD, STOPPED FOR RED LIGHT AHEAD.&nbsp; TU1 N/B, FAILED TO OBSERVE TRAFFIC AHEAD HAD STOPPED.&nbsp; TU1 COLLIDED WITH TU2, KNOCKING TU2 INTO TU3.&nbsp;&nbsp;</p><p>NO INJURIES REPORTED ON-SCENE.</p>"
AC20-0016033,CT,0,0,0,0,10/9/20 7:19,S PARKER RD ,E LAKE AVE,Centennial,CO,80015,10,R464,-104.810498,39.61036,,600,F,N,2,83,,T84,10/9/20 7:19,,1,3,6,0,N,0,N,0,0,1,7,,7,3,3,1,1,DRY,1,NONE,,,,,,,,,3,3,N,,,0,1,0,0,B,1,A,1,A,0,0,0,0,,,,,,,,,3,1,1,0,0,N,5,1,3,55,0,0,NO APPARENT CONTRIBUTING FACTOR,,NONE,,,,"<p>TUs 2 &amp; 3 BOTH STOPPED IN TRAFFIC #1 LANE N/B PARKER RD, STOPPED FOR RED LIGHT AHEAD.&nbsp; TU1 N/B, FAILED TO OBSERVE TRAFFIC AHEAD HAD STOPPED.&nbsp; TU1 COLLIDED WITH TU2, KNOCKING TU2 INTO TU3.&nbsp;&nbsp;</p><p>NO INJURIES REPORTED ON-SCENE.</p>"
AC20-0016046,CT,0,0,0,0,10/9/20 11:22,S UNIVERSITY BLVD,E COMMONS AVE,Centennial,CO,80122,10,R226,-104.960142,39.59134,,,,,2,177,,T84,10/9/20 11:22,,1,2,1,0,Y,0,N,0,0,1,8,,8,1,1,1,2,DRY,1,NONE,,,,,,,,,3,1,N,TAKING ROW / LEFT TURN,278,0,1,0,0,B,1,A,1,A,0,0,0,0,,,,,,,,,1,1,1,0,0,N,9,1,5,45,15,3,NO APPARENT CONTRIBUTING FACTOR,,NONE,,,,TU1 N/B UNIVERSITY BLVD MAKING A LEFT ONTO COMMONS AVE ON A FLASHING YELLOW TURN ARROW.&nbsp; TU2 S/B ON UNIVERSITY APPROACHING INTERSECTION.&nbsp; TU1 MADE HER TURN IN FRONT OF TU2 CAUSING A COLLISION.
AC20-0016046,CT,0,0,0,0,10/9/20 11:22,S UNIVERSITY BLVD,E COMMONS AVE,Centennial,CO,80122,10,R226,-104.960142,39.59134,,,,,2,177,,T84,10/9/20 11:22,,1,2,1,0,Y,0,N,0,0,1,8,,8,1,1,1,2,DRY,1,NONE,,,,,,,,,3,2,Y,,,0,1,0,0,B,1,A,1,A,0,0,0,0,,,,,,,,,2,1,1,0,0,N,5,5,1,45,40,0,NO APPARENT CONTRIBUTING FACTOR,,NONE,,,,TU1 N/B UNIVERSITY BLVD MAKING A LEFT ONTO COMMONS AVE ON A FLASHING YELLOW TURN ARROW.&nbsp; TU2 S/B ON UNIVERSITY APPROACHING INTERSECTION.&nbsp; TU1 MADE HER TURN IN FRONT OF TU2 CAUSING A COLLISION.
AC20-0016048,CT,0,0,0,0,10/9/20 12:18,E PEAKVIEW AVE ,S PEORIA ST,Centennial,CO,80111,10,R482,-104.848075,39.596715,,,,,3,,,T82,10/9/20 12:18,,1,2,4,0,,0,,,0,1,8,,8,3,6,1,1,DRY,1,NONE,,,,,,,,,3,1,N,FAILED TO YIELD ROW AT INTERSECTON,372,0,1,1,0,B,1,A,1,A,0,0,0,0,,,,,,,,,1,1,1,0,0,,7,1,1,45,10,3,NO APPARENT CONTRIBUTING FACTOR,,NONE,,,ORIGINAL REPORT,V2 entered the roundabout from eastbound E. Peakview Ave. V1 was entering the roundabout from northbound S. Peoria St. V1 did not yield to V2. The driver of V1 stated he thought V2 was speeding.&nbsp;
AC20-0016048,CT,0,0,0,0,10/9/20 12:18,E PEAKVIEW AVE ,S PEORIA ST,Centennial,CO,80111,10,R482,-104.848075,39.596715,,,,,3,,,T82,10/9/20 12:18,,1,2,4,0,,0,,,0,1,8,,8,3,6,1,1,DRY,1,NONE,,,,,,,,,3,2,N,,,0,1,0,0,B,1,A,1,A,0,0,0,0,,,,,,,,,2,1,1,0,0,,9,3,1,30,20,0,NO APPARENT CONTRIBUTING FACTOR,,NONE,,,ORIGINAL REPORT,V2 entered the roundabout from eastbound E. Peakview Ave. V1 was entering the roundabout from northbound S. Peoria St. V1 did not yield to V2. The driver of V1 stated he thought V2 was speeding.&nbsp;
AC20-0016066,AC,0,0,0,0,10/9/20 17:51,6300 S LEWISTON WAY,,Aurora,CO,80016,10,AU_AU2,-104.8023913,39.60067117,,,,,3,,,T85,10/9/20 17:51,,1,2,6,0,,0,,,0,1,8,,8,3,4,3,2,DRY,1,NONE,,,,,,,,,3,1,Y,Failed to yield ROW,278,0,1,0,0,B,1,A,1,A,0,0,0,0,,,,,,,,,1,1,2,0,0,,9,4,5,25,10,3,NO APPARENT CONTRIBUTING FACTOR,,,,,,"V1 was on S. Jasper Way making a left turn to go South on S. Lewiston Way. V2 was North/Northwest on S. Lewiston Way in lane 2. V1 turned in front of V2. V2 came to rest facing West and had sustained severe front end damage. D1 stated that he didn't see V2 before pulling out. D2 sustained a cut, bruise, and abrasions to her arms.&nbsp;"
AC20-0016066,AC,0,0,0,0,10/9/20 17:51,6300 S LEWISTON WAY,,Aurora,CO,80016,10,AU_AU2,-104.8023913,39.60067117,,,,,3,,,T85,10/9/20 17:51,,1,2,6,0,,0,,,0,1,8,,8,3,4,3,2,DRY,1,NONE,,,,,,,,,4,1,Y,,,0,3,,,B,1,A,1,A,0,,,0,,,,,,,,,1,1,2,0,0,,9,4,5,25,10,3,NO APPARENT CONTRIBUTING FACTOR,,,,,,"V1 was on S. Jasper Way making a left turn to go South on S. Lewiston Way. V2 was North/Northwest on S. Lewiston Way in lane 2. V1 turned in front of V2. V2 came to rest facing West and had sustained severe front end damage. D1 stated that he didn't see V2 before pulling out. D2 sustained a cut, bruise, and abrasions to her arms.&nbsp;"
AC20-0016066,AC,0,0,0,0,10/9/20 17:51,6300 S LEWISTON WAY,,Aurora,CO,80016,10,AU_AU2,-104.8023913,39.60067117,,,,,3,,,T85,10/9/20 17:51,,1,2,6,0,,0,,,0,1,8,,8,3,4,3,2,DRY,1,NONE,,,,,,,,,3,2,N,,,0,1,0,0,B,1,A,3,F,0,0,0,1,,,,,,,,,2,1,1,0,0,Y,9,8,1,30,30,0,NO APPARENT CONTRIBUTING FACTOR,,,,,,"V1 was on S. Jasper Way making a left turn to go South on S. Lewiston Way. V2 was North/Northwest on S. Lewiston Way in lane 2. V1 turned in front of V2. V2 came to rest facing West and had sustained severe front end damage. D1 stated that he didn't see V2 before pulling out. D2 sustained a cut, bruise, and abrasions to her arms.&nbsp;"
AC20-0016156,CT,0,0,0,1,10/11/20 7:28,9650 E GEDDES AVE,S CLINTON ST/S FULTON ST,Centennial,CO,80112,10,R474,-104.877321,39.584182,,,,,,,,A41,10/11/20 7:28,,1,2,4,0,Y,0,,,0,6,6,,6,3,8,5,2,DRY,1,NONE,,,,,,,,,8,,N,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORIGINAL REPORT,TU1 was traveling N/B in the empty parking lot of 7340 South Clinton Street when it drove over the retaining wall of 9650 East Geddes Ave and crashed into TU2 which was parked in the parking lot.&nbsp;
AC20-0016156,CT,0,0,0,1,10/11/20 7:28,9650 E GEDDES AVE,S CLINTON ST/S FULTON ST,Centennial,CO,80112,10,R474,-104.877321,39.584182,,,,,,,,A41,10/11/20 7:28,,1,2,4,0,Y,0,,,0,6,6,,6,3,8,5,2,DRY,1,NONE,,,,,,,,,3,1,N,Drove Under the Influence of Alcohol/Drugs,813,0,,0,0,A,0,A,1,A,0,0,1,0,0,8,0,3,1,N,,,1,1,1,0,0,Y,5,8,1,0,20,16,"DUI, DWAI, DUID",,NONE,,,ORIGINAL REPORT,TU1 was traveling N/B in the empty parking lot of 7340 South Clinton Street when it drove over the retaining wall of 9650 East Geddes Ave and crashed into TU2 which was parked in the parking lot.&nbsp;
AC20-0016206,CT,0,0,0,0,10/12/20 6:34,6850 S JORDAN RD,E BRIARWOOD AVE,Centennial,CO,80112,10,CT_CT4_43_4310,-104.8193531,39.59216763,,,,,3,,,T87,10/12/20 6:34,10,1,2,4,0,Y,0,,,0,1,8,,8,1,1,1,1,DRY,4,NONE,,,,,,,,,3,1,N,Taking ROW on Left Turn ,278,0,1,0,0,B,1,A,1,A,0,0,0,0,,,,,,,,,1,1,2,0,0,Y,1,8,5,40,,3,NO APPARENT CONTRIBUTING FACTOR,,NONE,,,ORIGINAL REPORT,"<p>V2 was SB S Jordan Road in #1 lane and was continuing through the intersection at E Briarwood Ave as he had a green light. V1 was NB S Jordan Road taking a left hand turn onto WB E Briarwood Ave. V1 had a green straight light bulb but no turn arrow. Driver of V1 said there were two trucks in the SB Jordan Road turn lane to take a left at E Briarwood, he could not see around them. Driver of V1 took the left hand turn crashing into V2 causing damage to both vehicles. Driver of V2 was examined by South Metro Rescue and was cleared at the scene. Driver of V2 complained of back pain and a minor burn on his left arm. Driver of V2 took himself to the hospital for examination.&nbsp;</p><p></p><p></p><p></p><p></p><p></p><p></p><p></p><p></p><p></p><p></p>"
AC20-0016206,CT,0,0,0,0,10/12/20 6:34,6850 S JORDAN RD,E BRIARWOOD AVE,Centennial,CO,80112,10,CT_CT4_43_4310,-104.8193531,39.59216763,,,,,3,,,T87,10/12/20 6:34,10,1,2,4,0,Y,0,,,0,1,8,,8,1,1,1,1,DRY,4,NONE,,,,,,,,,4,1,N,,,0,3,,,B,1,A,1,A,0,,,0,,,,,,,,,1,1,2,0,0,Y,1,8,5,40,,3,NO APPARENT CONTRIBUTING FACTOR,,NONE,,,ORIGINAL REPORT,"<p>V2 was SB S Jordan Road in #1 lane and was continuing through the intersection at E Briarwood Ave as he had a green light. V1 was NB S Jordan Road taking a left hand turn onto WB E Briarwood Ave. V1 had a green straight light bulb but no turn arrow. Driver of V1 said there were two trucks in the SB Jordan Road turn lane to take a left at E Briarwood, he could not see around them. Driver of V1 took the left hand turn crashing into V2 causing damage to both vehicles. Driver of V2 was examined by South Metro Rescue and was cleared at the scene. Driver of V2 complained of back pain and a minor burn on his left arm. Driver of V2 took himself to the hospital for examination.&nbsp;</p><p></p><p></p><p></p><p></p><p></p><p></p><p></p><p></p><p></p><p></p>"
AC20-0016206,CT,0,0,0,0,10/12/20 6:34,6850 S JORDAN RD,E BRIARWOOD AVE,Centennial,CO,80112,10,CT_CT4_43_4310,-104.8193531,39.59216763,,,,,3,,,T87,10/12/20 6:34,10,1,2,4,0,Y,0,,,0,1,8,,8,1,1,1,1,DRY,4,NONE,,,,,,,,,3,2,N,,,0,1,0,1,B,1,A,1,A,0,0,0,1,,,,,,,,,2,1,1,0,0,Y,1,5,1,40,,0,NO APPARENT CONTRIBUTING FACTOR,,NONE,,,ORIGINAL REPORT,"<p>V2 was SB S Jordan Road in #1 lane and was continuing through the intersection at E Briarwood Ave as he had a green light. V1 was NB S Jordan Road taking a left hand turn onto WB E Briarwood Ave. V1 had a green straight light bulb but no turn arrow. Driver of V1 said there were two trucks in the SB Jordan Road turn lane to take a left at E Briarwood, he could not see around them. Driver of V1 took the left hand turn crashing into V2 causing damage to both vehicles. Driver of V2 was examined by South Metro Rescue and was cleared at the scene. Driver of V2 complained of back pain and a minor burn on his left arm. Driver of V2 took himself to the hospital for examination.&nbsp;</p><p></p><p></p><p></p><p></p><p></p><p></p><p></p><p></p><p></p><p></p>"
AC20-0016222,CT,0,0,0,0,10/12/20 11:37,7500 S UNIVERSITY BLVD,E DRY CREEK RD,Centennial,CO,80122,10,CT_CT2_22_2210,-104.9587346,39.57980224,,,,,2,177,,T87,10/12/20 11:37,10,1,2,1,0,Y,0,,,0,1,8,,8,3,1,1,1,DRY,1,NONE,,,,,,,,,3,1,N,Failed To Obey Traffic Control Signal ,304,0,1,1,0,B,1,A,2,B,0,0,0,1,,,,,,,,,1,1,1`,0,0,Y,5,1,1,30,,5,NO APPARENT CONTRIBUTING FACTOR,,NONE,,,ORIGINAL REPORT,<p>V2 was SB S University Blvd in the left turn lane to turn onto EB E Dry Creek Road. V1 was NB S University Blvd in #2 lane. V2 got a green turn arrow to make the left onto E Dry Creek Rd. V2 entered the intersection. V1 disregarded the red light for NB S University and went through the intersection without stopping or slowing. V1 crashed into V2 causing damage to both vehicles. South Metro Rescue (Run #40008) evaluated both drivers. Driver of V1 did not recall what happened and was transported to Littleton Hospital with leg and arm pain (No obvious injuries and no SBI per Littleton Hospital). Driver of V2 complained of wrist pain and refused any medical attention.&nbsp;</p><p></p><p></p><p></p><p></p>
AC20-0016222,CT,0,0,0,0,10/12/20 11:37,7500 S UNIVERSITY BLVD,E DRY CREEK RD,Centennial,CO,80122,10,CT_CT2_22_2210,-104.9587346,39.57980224,,,,,2,177,,T87,10/12/20 11:37,10,1,2,1,0,Y,0,,,0,1,8,,8,3,1,1,1,DRY,1,NONE,,,,,,,,,3,2,N,,,0,1,0,0,B,1,A,1,A,0,0,0,1,,,,,,,,,2,1,1,0,0,Y,9,4,5,30,,0,NO APPARENT CONTRIBUTING FACTOR,,NONE,,,ORIGINAL REPORT,<p>V2 was SB S University Blvd in the left turn lane to turn onto EB E Dry Creek Road. V1 was NB S University Blvd in #2 lane. V2 got a green turn arrow to make the left onto E Dry Creek Rd. V2 entered the intersection. V1 disregarded the red light for NB S University and went through the intersection without stopping or slowing. V1 crashed into V2 causing damage to both vehicles. South Metro Rescue (Run #40008) evaluated both drivers. Driver of V1 did not recall what happened and was transported to Littleton Hospital with leg and arm pain (No obvious injuries and no SBI per Littleton Hospital). Driver of V2 complained of wrist pain and refused any medical attention.&nbsp;</p><p></p><p></p><p></p><p></p>
